Unnamed: 0,index,content,type,label,kn_id
10833,33449,x/x-2-1=8/{x^{2}-4}． 解析： x/x-2-1=8/{x^{2}-4} 方程两边同时乘以(x+2)(x-2)，得 x(x+2)-(x+2)(x-2)=8 化简，得2x+4=8 解得x=2 检验：x=2时，(x+2)(x-2)=0 x=2不是原分式方程的解，原分式方程无解．,普通题,解可化为一元一次方程的分式方程,127
10834,7075,若公司要求总利润不低于17560元，说明有多少种不同分配方案，并将各种方案设计出来． 解析： 由W=20x+16800>= 17560，所以x>= 38 因为结合（1）中知道38<= x<= 40，x=38，39，40 所以有三种不同的分配方案： ①x=38时，甲店A型38件，B型32件，乙店A型2件，B型28件 ②x=39时，甲店A型39件，B型31件，乙店A型1件，B型29件 ③x=40时，甲店A型40件，B型30件，乙店A型0件，B型30件．,普通题,不等式组的方案选择问题,39
10835,28481,计算{(-a)^3}* {({{a^2})}^3}* {(-a)^2}的结果正确的是（ ）． 解析： 根据幂的运算性质（积的乘方，幂的乘方，同底数幂乘发），可得{(-a)^3}* {({{a^2})}^3}* {(-a)^2}=-{a^3}* {a^6}* {a^2}=-{a^11}． 故选B．,普通题,幂的综合运算,73
10836,51947,2020年新冠肺炎疫情影响全球，各国感染人数持续攀升，医用口罩供不应求，很多企业纷纷加入生产口罩的大军中来，苏州某企业临时增加甲、乙两个厂房生产口罩，甲厂房每天生产的数量是乙厂房每天生产数量的2倍，两厂房各加工6000箱口罩，甲厂房比乙厂房少用5天．求甲、乙两厂房每天各生产多少箱口罩． 解析： 设乙厂房每天生产x箱口罩，则甲厂房每天生产2x箱口罩， 由题意得：6000/x-6000/2x=5， 解x=600， 经检验，x=600是原方程的解，符合题意． ∴2x=1200． 答：甲厂房每天生产1200箱口罩，乙厂房每天生产600箱口罩．,普通题,分式方程的工程问题,136
10837,49485,用配方法解方程：a * x^2+bx+c=0（a、b、c为常数且a≠ 0）． 解析： 因为a≠ 0，方程两边同除以a，得{x^2}+b/ax+c/a=0， 移项，得{x^2}+b/ax=-c/a， 配方{( x+b/2a )^2}={b^2}-4ac/4{a^{2}} 因为a≠ 0，所以4 * a^2>0， 当{b^2}-4ac>= 0时，直接开平方得： x+b/2a=± √({b)^{2}-4ac/4{{a^{2}}}}， 又因为式子前面已有符号“± ”，所以无论a>0还是a<}0，最终结果总是± √({{b)^{2}-4ac}/2a， 即x=-b± √({b)^{2}-4ac}/2a； 当{b^2}-4ac<{}0时，原方程无解．,普通题,配方法求一元二次方程的根,74
10838,45228,"如图，在平面直角坐标系中，△ ABC关于直线m（直线m上各点的横坐标都为1)对称，点C的坐标为（4，1），则点B的坐标为（ ）． 解析： ∵△ ABC关于直线m（直线m上各点的横坐标都为1)对称， ∴C，B关于直线m对称，即关于直线x=1对称， ∵点C的坐标为（4，1）， ∴4+x/2=1， 解得：x=-2． 则点B的坐标为:（-2，1）, 故选A．",普通题,坐标系中的对称-点关于坐标轴对称,85
10839,14850,”五福”中体现了社会主义核心价值观的价值目标的个人层面有哪些？ 解析： ”五福”中个人层面是：友善福、爱国福、敬业福．,普通题,统计综合,48
10840,15024,2 * x^4-8． 解析： 2 * x^4-8 =2( {x^4}-4 ) =2( {x^2}+2 )( {x^2}-2 ) =2( {x^2}+2 )( x+√(2) )( x-√(2) )．,普通题,利用平方差公式因式分解,97
10841,13295,2√(10)-3√(5)+4√(2)． 解析： 原式=6√(10× 5)-4√(2) =30√(2)-4√(2) =26√(2),普通题,二次根式的四则混合运算,64
10842,44785,把这一列数按从小到大的顺序排列起来，并用“ < ”连接． 解析： -3 < -2.5 < -1 < 1/2 < 1 < 3.,普通题,有理数比较大小-利用有理数正负性,61
10843,24467,在一个透明的袋子中，有3个白球和1个红球，他们只有颜色上的区别，从袋子中随机摸出一个球记下颜色放回，再随机地摸出一个球，则两次都摸到白球的概率为 ． 解析： ∴共有16种可能的结果，两次都摸出白球的有9种情况，∴9/16．,普通题,树形图,33
10844,14051,若m < n，则下列不等式中，正确的是( ) 解析： 解：A、将原不等式两边都乘以3可得3m < 3n，此选项正确； B、将原不等式两边都除以5可得m/5 < n/5，此选项错误； C、将原不等式两边都减去4可得m-4 < n-4，此选项错误； D、将原不等式两边都乘以-3可得-3m>-3n，此选项错误． 故选：A．,普通题,不等式的性质,96
10845,51168,在太阳的直径上能摆放多少个地球． 解析： 1.40× {10^6}/ (6.378× {10^3}× 2)\approx 110（个）． 故在太阳的直径上能摆放110个地球．,普通题,有理数乘除法与实际问题,80
10846,25710,先化简，再求值： ( xy+2 )( xy-2 )-2( {x^2}{y^2}-2 ) / xy，其中x=10， y=-1/25． 解析： 原式=( {x^2}{y^2}-4-2 * x^2{y^2}+4 )/ xy =-{x^2}{y^2}/ xy =-xy． 当x=10，y=-1/25时， 原式=-10× ( -1/25 )=2/5．,普通题,整式乘除化简求值-直接代入化简求值,71
10847,22152,"抛物线y=2 * x^2+4与y轴的交点坐标是( )． 解析： 把x=0代入抛物线y=2 * x^2+4中， 解得：y=4， 则抛物线y=2 * x^2+4与y轴的交点坐标是( 0,4 )． 故选C．",普通题,二次函数与坐标轴交点,55
10848,45450,{x^2}- +4 * y^2= ^2． 解析： {x^2}-(\underline± 4xy)+4 * y^2=(\underlinex± 2y)^2．,普通题,完全平方公式的计算-不含分式,19
10849,7383,已知四边形ABCD中，AB//CD，AD//BC，DE是AD延长线，DF平分∠ EDC交BC延长线于点F，已知∠ F=50° ，则∠ B= °  ． 解析： ∵AB//CD，AD//BC， ∴∠ B=∠ DCF，∠ EDF=∠ F=50° ，∠ DCF+∠ EDC=180° ， ∵DF平分∠ EDC， ∴∠ CDE=2∠ EDF=100° ， ∴∠ B=∠ DCF=180° -100° =80° ， 故答案为：80．,普通题,平行线的性质,1
10850,22400,若AB=5，BC=6，AC=4，当MN=FN时，请直接写出t的值． 解析： t=10/3．,普通题,相似三角形的性质,91
10851,52258,中海油集团成立29年来，发展异常迅猛，到2020年在深水地区实现新的突破，建设一个五千万吨的大油田．“五千万”用科学记数法可表示为 ． 解析： 五千万=50000000=5× {10^7}． 故答案为:5× {10^7}．,普通题,科学记数法：表示较大的数,56
10852,15356,15/8× |-1/10|× ( -10/3 )× |-4/15|． 解析： 15/8× |-1/10|× ( -10/3 )× |-4/15| =15/8× 4/15× 1/10× (-10/3 ) =1/2× 1/10× (-10/3 ) =-1/6．,普通题,有理数乘法运算,137
10853,29848,如图：直线a，b，c表示三条相互交叉而建的公路，现在要建立一个货物中转站，要求它到三条公路的距离相等，则可供选择的地址有（ ）． 解析： ∵△ ABC内角平分线的交点到三角形三边的距离相等， ∴△ ABC内角平分线的交点满足条件； 如图：点P是△ ABC两条外角平分线的交点， 过点P作PE⊥ AB，PD⊥ BC，PF⊥ AC， ∴PE=PF，PF=PD， ∴PE=PF=PD， ∴点P到△ ABC的三边的距离相等， ∴△ ABC两条外角平分线的交点到其三边的距离也相等，满足这条件的点有3个； 综上，到三条公路的距离相等的点有4个， ∴可供选择的地址有4个． 故选：D．,普通题,角分线性质定理,22
10854,41813,某次数学测验共20道选择题，规则是．选对一道得5分，选错一道得-1分，不选得零分，王明同学的卷面成绩是：选对16道题，选错2道题，有2道题未做，他的得分是 ． 解析： ∵选对一道得5分，选错一道得-1分，不选得零分， ∴他的得分是16×5-2=78， 故本题答案为：78．,普通题,有理数乘除法与实际问题,80
10855,16540,"一次函数y=2x-3与y轴的交点坐标为（ ）． 解析： 当x=0时，y=2× 0-3=-3， 故y=2x-3与y轴交点为(0,-3)． 故选A．",普通题,一次函数与一元一次方程,65
10856,23007,求值：{x^2}( x-1 )-x( {x^2}+x-1 )，其中 x=-1/2． 解析： {x^2}(x-1)-x({x^2}+x-1) =-2 * x^2+x =x(-2x+1)， 当x=-1/2时，原式 =-1/2×  -2× ( -1/2 )+1 \=-1．,普通题,整式乘除化简求值-直接代入化简求值,71
10857,11822,解方程：1/x+2+4x/{x^{2}-4}=2/x-2． 解析： 1/x+2+4x/{x^{2}-4}=2/x-2， 方程两边都乘以( x+2 )( x-2 )得： x-2+4x=2( x+2 )， 解得：x=2， 检验：∵当x=2时，( x+2 )( x-2 )=0， ∴x=2是方程的增根， 即原方程无解．,普通题,解可化为一元一次方程的分式方程,127
10858,46762,种植该种树多少年后，树高才能达到2.8m？ 解析： 设种植该种树n年后，树高达到2.8m， 由100+12n=280，得 n=15， 答：种植该种树15年后，树高才能达到2.8m．,普通题,一元一次方程的其他实际问题,150
10859,8630,改革开放四十年以来，我国现代基础设施建设领跑世界．截至2017年底，我国高速公路超过136000公里，位列世界第一．把数据136000用科学记数法可以表示为 ． 解析： 136000用科学记数法表示为1.36× 10^5． 故答案为1.36× 10^5．,普通题,科学记数法：表示较大的数,56
10860,49192,"该抛物线的解析式为 ． 解析： ∵直线y=-3x+3与x轴、y轴分别交于点A，B， ∴A(1,0)，B(0,3)， 又∵抛物线的对称轴为直线x=2， ∴抛物线与x轴的另一个交点C的坐标为(3,0)， 设抛物线的解析式为y=a( x-1 )( x-3 )， ∵抛物线经过点B(0,3)， ∴3a=3， 解得a=1， ∴抛物线的解析式为y={x^2}-4x+3．",普通题,二次函数一般式,23
10861,17352,如图3，O是线段AD上一点（不与点A、D重合），连结BO并延长交AC于点F，连结CO并延长交AB于点E，补全图形并直接写出OD/AD+OE/CE+OF/BF的值． 解析： OD/AD+OE/CE+OF/BF=1．,普通题,相似三角形的性质,91
10862,53383,"请你用列表法或画树状图法表示出由x,y确定的点P( x,y )所有可能的结果． 解析： 画树状图为： 由列表或画树状图可知，P点的坐标可能是( 1,2 )( 1,3 )( 1,4 )( 2,1 )( 2,3 )， ( 2,4 )( 3,1 )( 3,2 )( 3,4 )( 4,1 )( 4,2 )( 4,3 )共12种情况．",普通题,树形图,33
10863,16555,"求出反比例函数与一次函数的函数关系式． 解析： ∵点A(1,3)在反比例函数图象上， ∴k=3， 即反比例函数关系式为y=3/x， ∵点B(n,-1)在反比例函数图象上， ∴n=-3， ∵点A(1,3)和B(-3,-1)在一次函数y=mx+b的图象上， ∴条件表达式：m+b=3 \\ -3m+b=-1 \\ ，解得条件表达式：m=1 \\ b=2 \\ ， ∴一次函数关系式为y=x+2．",普通题,反比例函数与一次函数综合,133
10864,35627,当CE=8，BD=13，DE=4时，求线段AE的长． 解析： ∵AB=AD， ∴∠ ABE=∠ ADE， ∵∠ ABE=∠ ACB， ∴∠ ADE=∠ ACB， 又∵∠ AED=∠ BEC， ∴△ AEO\backsim △ BEC， ∴ED/EC=AE/BE， ∵ED=4，CE=8，BD=13， ∴BE=BD-ED=13-4=9， ∴4/8=AE/9， ∴AE=9/2．,普通题,相似三角形的性质与判定综合,11
10865,24792,某校九年级共有学生347人，其中男生人数比女生人数的2倍少4人，则该校男生有 人 ． 解析： 设女生有x人，则男生有(2x-4)人， 由题意得： x+2x-4=347， 解是x=117， ∴2x-4=117× 2-4=230（人）． 答：男生有230人． 故答案为：230．,普通题,一元一次方程的和差倍分,89
10866,22976,任何一个正整数n都可以写成两个正整数相乘的形式，对于两个乘数的差的绝对值最小的一种分解：n=p× q(p<= q)可称为正整数n的最佳分解，并规定F(n)=p/q．如：12=1×12=2×6=3×4，F(12)=3/4，则在下结论：①F(2)=1/2；②F(24)=3/8；③若n是一个完全平方数，则F(n)=1；④若n是一个大于0的完全立方数，即n=a^3（a是正整数），则F(n)=1/a，正确的结论有（ ）． 解析： 因为2=1×2， 所以 F(2)= 1/2 ，①正确； 因为24=1×24=2×12=3×8=4×6， 所以F(24)= 4/6= 2/3， ②错误； 若n是一个完全平方数，设n=a^2， 则 F(n)= a/a=1，③正确； 若m是一个完全立方数，F(n)可能不等于 1/a ， 如64=43=8×8，F(64)=1，④错误． 故选C．,普通题,定义新运算,139
10867,52315,“双十一”（11月11日）时，某网店所有商品五折出售．小丽妈妈在该网店购得旅游鞋一双，加上邮费（邮费相当于原价的5%）共付132元，这双旅游鞋的原价是多少元． 解析： 132/ (50%/ 5%)=132/ 0.55=240（元）， 答：这双旅游鞋的原价是240元．,普通题,一元一次方程的经济问题-打折,92
10868,48511,{x^2}-2x-1=0． 解析： {x^2}-2x+1=1+1， {(x-1)^2}=2， {x_1}=1+√(2)，{x_2}=1-√(2)．,普通题,直接开平方法求一元二次方程的根,52
10869,13512,解方程组条件表达式：x+y=1 \\ 4x+y=10 \\． 解析： 条件表达式：x+y=1① \\ 4x+y=10② \\， ②-①得3x=9， x=3， 将x=3代入①得3+y=1， y=-2， ∴方程组的解为条件表达式：x=3 \\ y=-2 \\．,普通题,加减消元法解二元一次方程组,83
10870,2947,将方程x-1-x/2=3-x-2/3去分母后得到方程 ． 解析： 去分母得：6x-3(1-x)=18-2(x-2)， 故答案为：6x-3(1-x)=18-2(x-2)．,普通题,常规一元一次方程解法,25
10871,56926,(-4ab+3a)-(3a-b)+6ab． 解析： (-4ab+3a)-(3a-b)+6ab =-4ab+3a-3a+b+6ab =2ab+b． 3(2 * x^2-{y^2})-2(3 * y^2-2 * x^2)． 解析： 3(2 * x^2-{y^2})-2(3 * y^2-2 * x^2) =6 * x^2-3 * y^2-6 * y^2+4 * x^2 =10 * x^2-9 * y^2．,复合题,整式加减,5
10872,5273,小红和小明做了一个游戏，游戏规定，转动两个转盘各一次，两次转动后指针指向的数字之和为奇数则小红获胜，数字之和为偶数则小明获胜，请用树状图或列表说明谁获胜的可能性大． 解析： 画树状图得： ∵共有9种等可能的结果，两次转动后指针指向的数字之和为奇数的有5种情况，数字之和为偶数的有4种情况， ∴P（小红获胜）=5/9，P（小明获胜）=4/9．,普通题,树形图,33
10873,29406,√(27)-2/√(3)-|13-2√(3)|． 解析： √(27)-2/√(3)-|13-2√(3)| =3√(3)-2/3√(3)-13+2√(3) =13/3√(3)-13．,普通题,二次根式的加减以及混合运算,41
10874,26955,"下列方程中没有实数根的是( ) 解析： 解：A、{x^2}-x-1=0,△ ={( -1 )^2}-4× ( -1 )=5>0，方程有两个不相等的根，此选项错误； B、{x^2}+3x+2=0,△ ={3^2}-4× 2=1>0，方程有两个不相等的根，此选项错误； C、2015 * x^2+11x-20=0,△ ={11^2}-4× 2015× ( -20 )=161321>0，方程有两个不相等的根，此选项错误； D、{x^2}+x+2=0,△ ={1^2}-4× 2=-7 < 0，方程没有实数根，此选项正确； 故选：D．",普通题,一元二次方程根的判别式,153
10875,41297,写出AF与AD的关系并证明． 解析： ∵四边形ABCD是菱形， ∴AD//BC，且AF⊥ BC， ∴AD⊥ AF， ∴∠ FAC+∠ CAD=90°，且∠ CAD+∠ ADO=90°， ∴∠ FAC=∠ ADO， ∵AB=AD， ∴∠ ABD=∠ ADB， ∴∠ ABD=∠ FAC， ∵OE=OB， ∴∠ OBE=∠ OEB=45°， ∴∠ ABD+∠ OBE=∠ FAC+∠ OEB， ∴∠ ABE=∠ AFB， ∴AF=AB， ∴AF=AD， 故答案为：AF=AD，AD⊥ AF．,普通题,菱形的性质,122
10876,20925,若一辆汽车的底盘高度为30cm，当车位锁上锁时，问这辆汽车能否进入该车位？（参考数据：\sin 47° \approx 0.73，\cos 47° \approx 0.68，tan 47° \approx 1.07） 解析： 在Rt△ ABH中， AH=AB* \sin B=50\sin 47° \approx 50× 0.73=36.5， ∵36.5>30， ∴当车位锁上锁时，这辆汽车不能进入该车位．,普通题,解直角三角形的综合应用,37
10877,9688,1/x-2+3=x-1/x-2． 解析： 两边同乘(x-2)， 1+3(x-2)=x-1 1+3x-6=x-1， 2x=4， x=2． 经检验x=2是方程的增根， 故方程无解．,普通题,解可化为一元一次方程的分式方程,127
10878,39183,如图，将边长为3a的正方形沿虚线剪成两块正方形和两块长方形．若拿掉边长2b的小正方形后，再将剩下的三块拼成一块长方形，则这块长方形的周长为（ ）． 解析： 周长=( 3a-2b+3a+2b )× 2 =6a× 2 =12a， ∴B、C、D选项错误，不符合题意． 故选A．,普通题,矩形的周长与面积,86
10879,26009,当用水量不超出6{{m}^3}时，y= ． 解析： y=2x．,普通题,一元一次方程的梯度计价问题,38
10880,34935,若( 2-x )( 2+x )( 4+{x^2} )=16-{x^n}，则n的值等于 ． 解析： ( 2-x )( 2+x )( 4+{x^2} ) =( 4-{x^2} )( 4+{x^2} ) =16-{x^4}， 因此n=4．,普通题,平方差公式的计算,50
10881,16414,计算：  ( \sqrt  2 7  + \sqrt  \frac { 1   3  } - \sqrt  1 8  ) / \sqrt  2   解析： 原式 = ( 3 \sqrt  3  + \frac  \sqrt { 3  }  3  - 3 \sqrt  2  ) / \sqrt  2    = ( \frac  1 0 \sqrt { 3  }  3  -3 \sqrt  2  ) / \sqrt  2   = \frac  5 \sqrt { 6  }  3  - 3 ．,普通题,二次根式的四则混合运算,64
10882,7543,在电子显微镜下测得一个圆球体细胞的直径是0.000053cm．将0.000053用科学记数法表示 ． 解析： 0.000053=5.3× {10^-5}． 故答案为：5.3× {10^-5}．,普通题,科学记数法：表示较小的数,103
10883,4169,写出销量y与涨价x之间的函数关系式 ． 解析： 设每个提价x元( x>= 0 )，销量y与涨价x之间的函数关系式y=100-10x．,普通题,一元二次方程的利润问题,100
10884,33526,"连接OP，当OP= 1/2MN 时，请判断△ NOB的形状，并求出此时点B的坐标． 解析： 当{x_1}<}{{x_2}<}3时，({{x_1}-{x_2})({y_1}-{y_2})>0， 即为当x<3时，y随x的增大而增大， 当3<}{{x_1}<}{{x_2}时，({x_1}-{x_2})({y_1}-{y_2})<0， y随x的增大而减小，故抛物线开口下， 且抛物线的对称轴为直线x=3， ∵该抛物线与直线y=3只有一个交点P， 故点P是抛物线的顶点， 即点P(3,3)， 则设物线的表达式为y=a(x-3)^2+3， 将点(6,0)代入上式并解得a=- 1/3， 故抛物线的表达式为y=- 1/3(x-3)^2+3=- 1/3x^2+2x① ， 设点B的坐标为( m,-1/3 * m^2+2m )， 由点O、B的坐标知，直线OB的表达式为y=( -1/3m+2 )x ， 当x=3时， y=( -1/3m+2 )x=6-m，故点M(3,6-m)， ∵点M、N关于点P对称，由中点公式得，点N(3,m)， 由O、P的坐标得，OP= √(3^2)+3^{2}=3 √(2)= 1/2MN， 则MN=6 √(2)， 即MN=m-(6-m)=6 √(2)， 解得m=3+3 √(2) ， 则点B(3+3 √(2),-3) ，点N(3,3+3 √(2))， 由点B、O的坐标知， OB^2=(3+3 √(2))^2+(-3)^2=36+18 √(2)， 同理ON^2=36+18 √(2)=OB^2， BN^2=72+36 √(2)=OB^2+ON^2 ， 故△ NOB为等腰直角三角形．",普通题,二次函数与动点问题,77
10885,12445,"如图，直线AB的函数关系式为y=-3/2x+3，直线AC与直线AB关于y轴成轴对称，则直线AC的函数关系式为 ． 解析： 因为直线AB的函数关系式为y=-3/2x+3， 所以点A的坐标为(0,3)，点B的坐标为(2,0)， 因为直线AC与直线AB关于y轴成轴对称， 所以点C的坐标为(-2,0)， 所以设直线AC的解析式为：y=kx+b， 把(0,3)，(-2,0)代入解析式，可得：条件表达式：b=3 \\ -k+b=0 ， 解得：条件表达式：k=3/2 \\ b=3 ， 所以直线AC的解析式为：y=3/2x+3．",普通题,根据条件写一次函数解析式,79
10886,12262,"一次函数y=kx-b的图象如图所示，则关于x的方程kx-b=0的解是（ ）． 解析： 因为一次函数图象y=kx-b经过定点( 0,-1 )和( 1,0 )， 所以当kx-b=0时，即y=0时，x=1． 故选：C．",普通题,一次函数与一元一次方程,65
10887,20399,如图，小刚从山脚A出发，沿坡角为α 的山坡向上走了300米到达B点，则小刚上升的高度BO为（ ）． 解析： 在Rt△ AOB中，∠ AOB=90° ，AB=300米， BO=AB* \sin α =300\sin α 米． 故选A．,普通题,坡度,146
10888,6388,数轴上表示2和5的两点之间的距离是5-2=3，数轴上表示-2和-5的两点之间的距离是 ，数轴上表示1和-3的两点之间的距离是 . 解析： 数轴上表示-2和-5的两点之间的距离是( -2 )-( -5 )=3，数轴上表示1和-3的两点之间的距离是1-( -3 )=4 故答案为3，4．,普通题,数轴上两点间距离,129
10889,19183,计算：√(3)× √(5)/ 1/√(5)． 解析： 解：原式=√(3)× √(5)× √(5) =5√(3)， 故答案为：5√(3)．,普通题,二次根式的乘除混合运算,111
